10	1	7.95775e-005
30	1	2.65258e-005
50	1	1.59155e-005
70	1	1.13682e-005
90	1	8.84194e-006
110	1	7.23432e-006
130	1	6.12134e-006
150	1	5.30516e-006
170	1	4.68103e-006
190	1	4.18829e-006
210	1	3.7894e-006
230	1	3.45989e-006
250	1	3.1831e-006
270	1	2.94731e-006
290	1	2.74405e-006
310	1	2.56702e-006
330	1	2.41144e-006
350	1	2.27364e-006
370	1	2.15074e-006
390	1	2.04045e-006
410	1	1.94091e-006
430	1	1.85064e-006
450	1	1.76839e-006
470	1	1.69314e-006
490	1	1.62403e-006
510	1	1.56034e-006
530	1	1.50146e-006
550	1	1.44686e-006
570	1	1.3961e-006
590	1	1.34877e-006
610	1	1.30455e-006
630	1	1.26313e-006
650	1	1.22427e-006
670	1	1.18772e-006
690	1	1.1533e-006
710	1	1.12081e-006
730	1	1.0901e-006
750	1	1.06103e-006
770	1	1.03347e-006
790	1	1.00731e-006
810	1	9.82438e-007
830	1	9.58765e-007
850	1	9.36206e-007
870	1	9.14684e-007
890	1	8.94129e-007
910	1	8.74478e-007
930	1	8.55672e-007
950	1	8.37658e-007
970	1	8.20386e-007
990	1	8.03813e-007
1010	1	7.87896e-007
1030	1	7.72597e-007
1050	1	7.57881e-007
1070	1	7.43715e-007
1090	1	7.30069e-007
1110	1	7.16914e-007
1130	1	7.04225e-007
1150	1	6.91978e-007
1170	1	6.80149e-007
1190	1	6.68718e-007
1210	1	6.57665e-007
1230	1	6.46971e-007
1250	1	6.3662e-007
1270	1	6.26594e-007
1290	1	6.1688e-007
1310	1	6.07462e-007
1330	1	5.98327e-007
1350	1	5.89463e-007
1370	1	5.80857e-007
1390	1	5.725e-007
1410	1	5.64379e-007
1430	1	5.56486e-007
1450	1	5.4881e-007
1470	1	5.41343e-007
1490	1	5.34077e-007
1510	1	5.27003e-007
1530	1	5.20114e-007
1550	1	5.13403e-007
1570	1	5.06863e-007
1590	1	5.00487e-007
1610	1	4.9427e-007
1630	1	4.88205e-007
1650	1	4.82288e-007
1670	1	4.76512e-007
1690	1	4.70873e-007
1710	1	4.65365e-007
1730	1	4.59985e-007
1750	1	4.54728e-007
1770	1	4.4959e-007
1790	1	4.44567e-007
1810	1	4.39655e-007
1830	1	4.3485e-007
1850	1	4.30148e-007
1870	1	4.25548e-007
1890	1	4.21045e-007
1910	1	4.16636e-007
1930	1	4.12319e-007
1950	1	4.0809e-007
1970	1	4.03947e-007
1990	1	3.99887e-007
2010	1	3.95908e-007
2030	1	3.92007e-007
2050	1	3.88183e-007
2070	1	3.84432e-007
2090	1	3.80753e-007
2110	1	3.77144e-007
2130	1	3.73603e-007
2150	1	3.70128e-007
2170	1	3.66716e-007
2190	1	3.63367e-007
2210	1	3.60079e-007
2230	1	3.5685e-007
2250	1	3.53678e-007
2270	1	3.50562e-007
2290	1	3.475e-007
2310	1	3.44491e-007
2330	1	3.41534e-007
2350	1	3.38628e-007
2370	1	3.3577e-007
2390	1	3.3296e-007
2410	1	3.30197e-007
2430	1	3.27479e-007
2450	1	3.24806e-007
2470	1	3.22176e-007
2490	1	3.19588e-007
2510	1	3.17042e-007
2530	1	3.14535e-007
2550	1	3.12069e-007
2570	1	3.0964e-007
2590	1	3.07249e-007
2610	1	3.04895e-007
2630	1	3.02576e-007
2650	1	3.00292e-007
2670	1	2.98043e-007
2690	1	2.95827e-007
2710	1	2.93644e-007
2730	1	2.91493e-007
2750	1	2.89373e-007
2770	1	2.87283e-007
2790	1	2.85224e-007
2810	1	2.83194e-007
2830	1	2.81192e-007
2850	1	2.79219e-007
2870	1	2.77273e-007
2890	1	2.75355e-007
2910	1	2.73462e-007
2930	1	2.71595e-007
2950	1	2.69754e-007
2970	1	2.67938e-007
2990	1	2.66145e-007
3010	1	2.64377e-007
3030	1	2.62632e-007
3050	1	2.6091e-007
3070	1	2.5921e-007
3090	1	2.57532e-007
3110	1	2.55876e-007
3130	1	2.54241e-007
3150	1	2.52627e-007
3170	1	2.51033e-007
3190	1	2.49459e-007
3210	1	2.47905e-007
3230	1	2.4637e-007
3250	1	2.44854e-007
3270	1	2.43356e-007
3290	1	2.41877e-007
3310	1	2.40415e-007
3330	1	2.38971e-007
3350	1	2.37545e-007
3370	1	2.36135e-007
3390	1	2.34742e-007
3410	1	2.33365e-007
3430	1	2.32004e-007
3450	1	2.30659e-007
3470	1	2.2933e-007
3490	1	2.28016e-007
3510	1	2.26716e-007
3530	1	2.25432e-007
3550	1	2.24162e-007
3570	1	2.22906e-007
3590	1	2.21664e-007
3610	1	2.20436e-007
3630	1	2.19222e-007
3650	1	2.1802e-007
3670	1	2.16832e-007
3690	1	2.15657e-007
3710	1	2.14495e-007
3730	1	2.13344e-007
3750	1	2.12207e-007
3770	1	2.11081e-007
3790	1	2.09967e-007
3810	1	2.08865e-007
3830	1	2.07774e-007
3850	1	2.06695e-007
3870	1	2.05627e-007
3890	1	2.04569e-007
3910	1	2.03523e-007
3930	1	2.02487e-007
3950	1	2.01462e-007
3970	1	2.00447e-007
3990	1	1.99442e-007
4010	1	1.98448e-007
4030	1	1.97463e-007
4050	1	1.96488e-007
4070	1	1.95522e-007
4090	1	1.94566e-007
4110	1	1.93619e-007
4130	1	1.92682e-007
4150	1	1.91753e-007
4170	1	1.90833e-007
4190	1	1.89922e-007
4210	1	1.8902e-007
4230	1	1.88126e-007
4250	1	1.87241e-007
4270	1	1.86364e-007
4290	1	1.85495e-007
4310	1	1.84635e-007
4330	1	1.83782e-007
4350	1	1.82937e-007
4370	1	1.82099e-007
4390	1	1.8127e-007
4410	1	1.80448e-007
4430	1	1.79633e-007
4450	1	1.78826e-007
4470	1	1.78026e-007
4490	1	1.77233e-007
4510	1	1.76447e-007
4530	1	1.75668e-007
4550	1	1.74896e-007
4570	1	1.7413e-007
4590	1	1.73371e-007
4610	1	1.72619e-007
4630	1	1.71874e-007
4650	1	1.71134e-007
4670	1	1.70401e-007
4690	1	1.69675e-007
4710	1	1.68954e-007
4730	1	1.6824e-007
4750	1	1.67532e-007
4770	1	1.66829e-007
4790	1	1.66133e-007
4810	1	1.65442e-007
4830	1	1.64757e-007
4850	1	1.64077e-007
4870	1	1.63403e-007
4890	1	1.62735e-007
4910	1	1.62072e-007
4930	1	1.61415e-007
4950	1	1.60763e-007
4970	1	1.60116e-007
4990	1	1.59474e-007
5010	1	1.58837e-007
5030	1	1.58206e-007
5050	1	1.57579e-007
5070	1	1.56958e-007
5090	1	1.56341e-007
5110	1	1.55729e-007
5130	1	1.55122e-007
5150	1	1.54519e-007
5170	1	1.53922e-007
5190	1	1.53328e-007
5210	1	1.5274e-007
5230	1	1.52156e-007
5250	1	1.51576e-007
5270	1	1.51001e-007
5290	1	1.5043e-007
5310	1	1.49863e-007
5330	1	1.49301e-007
5350	1	1.48743e-007
5370	1	1.48189e-007
5390	1	1.47639e-007
5410	1	1.47093e-007
5430	1	1.46552e-007
5450	1	1.46014e-007
5470	1	1.4548e-007
5490	1	1.4495e-007
5510	1	1.44424e-007
5530	1	1.43901e-007
5550	1	1.43383e-007
5570	1	1.42868e-007
5590	1	1.42357e-007
5610	1	1.41849e-007
5630	1	1.41345e-007
5650	1	1.40845e-007
5670	1	1.40348e-007
5690	1	1.39855e-007
5710	1	1.39365e-007
5730	1	1.38879e-007
5750	1	1.38396e-007
5770	1	1.37916e-007
5790	1	1.3744e-007
5810	1	1.36966e-007
5830	1	1.36497e-007
5850	1	1.3603e-007
5870	1	1.35566e-007
5890	1	1.35106e-007
5910	1	1.34649e-007
5930	1	1.34195e-007
5950	1	1.33744e-007
5970	1	1.33296e-007
5990	1	1.32851e-007
6010	1	1.32408e-007
6030	1	1.31969e-007
6050	1	1.31533e-007
6070	1	1.311e-007
6090	1	1.30669e-007
6110	1	1.30241e-007
6130	1	1.29816e-007
6150	1	1.29394e-007
6170	1	1.28975e-007
6190	1	1.28558e-007
6210	1	1.28144e-007
6230	1	1.27733e-007
6250	1	1.27324e-007
6270	1	1.26918e-007
6290	1	1.26514e-007
6310	1	1.26113e-007
6330	1	1.25715e-007
6350	1	1.25319e-007
6370	1	1.24925e-007
6390	1	1.24534e-007
6410	1	1.24146e-007
6430	1	1.2376e-007
6450	1	1.23376e-007
6470	1	1.22995e-007
6490	1	1.22616e-007
6510	1	1.22239e-007
6530	1	1.21864e-007
6550	1	1.21492e-007
6570	1	1.21122e-007
6590	1	1.20755e-007
6610	1	1.2039e-007
6630	1	1.20026e-007
6650	1	1.19665e-007
6670	1	1.19307e-007
6690	1	1.1895e-007
6710	1	1.18595e-007
6730	1	1.18243e-007
6750	1	1.17893e-007
6770	1	1.17544e-007
6790	1	1.17198e-007
6810	1	1.16854e-007
6830	1	1.16512e-007
6850	1	1.16171e-007
6870	1	1.15833e-007
6890	1	1.15497e-007
6910	1	1.15163e-007
6930	1	1.1483e-007
6950	1	1.145e-007
6970	1	1.14171e-007
6990	1	1.13845e-007
7010	1	1.1352e-007
7030	1	1.13197e-007
7050	1	1.12876e-007
7070	1	1.12557e-007
7090	1	1.12239e-007
7110	1	1.11923e-007
7130	1	1.11609e-007
7150	1	1.11297e-007
7170	1	1.10987e-007
7190	1	1.10678e-007
7210	1	1.10371e-007
7230	1	1.10066e-007
7250	1	1.09762e-007
7270	1	1.0946e-007
7290	1	1.0916e-007
7310	1	1.08861e-007
7330	1	1.08564e-007
7350	1	1.08269e-007
7370	1	1.07975e-007
7390	1	1.07683e-007
7410	1	1.07392e-007
7430	1	1.07103e-007
7450	1	1.06815e-007
7470	1	1.06529e-007
7490	1	1.06245e-007
7510	1	1.05962e-007
7530	1	1.05681e-007
7550	1	1.05401e-007
7570	1	1.05122e-007
7590	1	1.04845e-007
7610	1	1.0457e-007
7630	1	1.04296e-007
7650	1	1.04023e-007
7670	1	1.03752e-007
7690	1	1.03482e-007
7710	1	1.03213e-007
7730	1	1.02946e-007
7750	1	1.02681e-007
7770	1	1.02416e-007
7790	1	1.02153e-007
7810	1	1.01892e-007
7830	1	1.01632e-007
7850	1	1.01373e-007
7870	1	1.01115e-007
7890	1	1.00859e-007
7910	1	1.00604e-007
7930	1	1.0035e-007
7950	1	1.00097e-007
7970	1	9.98463e-008
