10	0.998032	-0.0627518
30	0.982683	-0.186374
50	0.953944	-0.304678
70	0.915087	-0.415073
90	0.869786	-0.516029
110	0.821361	-0.607003
130	0.772396	-0.688192
150	0.724665	-0.760248
170	0.679249	-0.824057
190	0.636713	-0.880568
210	0.597269	-0.930705
230	0.560909	-0.975313
250	0.527499	-1.01514
270	0.496839	-1.05084
290	0.4687	-1.08298
310	0.442851	-1.11202
330	0.419069	-1.13838
350	0.397147	-1.16239
370	0.376894	-1.18436
390	0.358141	-1.20452
410	0.340734	-1.2231
430	0.324538	-1.24027
450	0.309433	-1.2562
470	0.295311	-1.27102
490	0.282079	-1.28484
510	0.269652	-1.29777
530	0.257956	-1.30989
550	0.246925	-1.32129
570	0.2365	-1.33203
590	0.226629	-1.34218
610	0.217265	-1.35178
630	0.208367	-1.36089
650	0.199896	-1.36955
670	0.191818	-1.37778
690	0.184104	-1.38564
710	0.176725	-1.39314
730	0.169658	-1.40031
750	0.162878	-1.40719
770	0.156367	-1.41379
790	0.150105	-1.42012
810	0.144075	-1.42622
830	0.138262	-1.43209
850	0.132651	-1.43775
870	0.127231	-1.44322
890	0.121988	-1.4485
910	0.116911	-1.45362
930	0.111992	-1.45857
950	0.10722	-1.46337
970	0.102586	-1.46803
990	0.0980838	-1.47255
1010	0.0937049	-1.47695
1030	0.0894426	-1.48123
1050	0.0852908	-1.4854
1070	0.0812434	-1.48946
1090	0.077295	-1.49342
1110	0.0734406	-1.49729
1130	0.0696753	-1.50106
1150	0.0659948	-1.50475
1170	0.0623948	-1.50836
1190	0.0588715	-1.51189
1210	0.0554212	-1.51535
1230	0.0520405	-1.51873
1250	0.0487262	-1.52205
1270	0.0454753	-1.52531
1290	0.042285	-1.5285
1310	0.0391526	-1.53163
1330	0.0360755	-1.53471
1350	0.0330515	-1.53774
1370	0.0300782	-1.54071
1390	0.0271537	-1.54364
1410	0.0242758	-1.54652
1430	0.0214427	-1.54935
1450	0.0186526	-1.55214
1470	0.0159038	-1.55489
1490	0.0131948	-1.5576
1510	0.0105239	-1.56027
1530	0.00788986	-1.56291
1550	0.00529116	-1.56551
1570	0.00272656	-1.56807
1590	0.000194802	-1.5706
1610	0.00230528	1.56849
1630	0.0047748	1.56602
1650	0.00721483	1.56358
1670	0.00962639	1.56117
1690	0.0120104	1.55879
1710	0.0143679	1.55643
1730	0.0166997	1.5541
1750	0.0190066	1.55179
1770	0.0212895	1.54951
1790	0.0235491	1.54725
1810	0.0257862	1.54501
1830	0.0280014	1.54279
1850	0.0301955	1.5406
1870	0.032369	1.53842
1890	0.0345226	1.53627
1910	0.036657	1.53413
1930	0.0387726	1.53201
1950	0.04087	1.52991
1970	0.0429498	1.52783
1990	0.0450124	1.52577
2010	0.0470583	1.52372
2030	0.049088	1.52169
2050	0.0511019	1.51967
2070	0.0531005	1.51767
2090	0.0550841	1.51568
2110	0.0570532	1.51371
2130	0.0590082	1.51175
2150	0.0609494	1.50981
2170	0.0628772	1.50788
2190	0.0647918	1.50596
2210	0.0666938	1.50405
2230	0.0685832	1.50216
2250	0.0704606	1.50028
2270	0.0723261	1.49841
2290	0.07418	1.49655
2310	0.0760227	1.4947
2330	0.0778543	1.49286
2350	0.0796752	1.49104
2370	0.0814856	1.48922
2390	0.0832857	1.48741
2410	0.0850758	1.48562
2430	0.0868561	1.48383
2450	0.0886267	1.48205
2470	0.090388	1.48028
2490	0.09214	1.47853
2510	0.0938831	1.47677
2530	0.0956174	1.47503
2550	0.097343	1.4733
2570	0.0990602	1.47157
2590	0.100769	1.46986
2610	0.10247	1.46815
2630	0.104163	1.46644
2650	0.105848	1.46475
2670	0.107525	1.46306
2690	0.109195	1.46138
2710	0.110858	1.45971
2730	0.112513	1.45804
2750	0.114162	1.45639
2770	0.115803	1.45473
2790	0.117438	1.45309
2810	0.119066	1.45145
2830	0.120687	1.44981
2850	0.122302	1.44819
2870	0.12391	1.44657
2890	0.125513	1.44495
2910	0.127109	1.44334
2930	0.128699	1.44174
2950	0.130283	1.44014
2970	0.131862	1.43855
2990	0.133434	1.43696
3010	0.135001	1.43538
3030	0.136563	1.43381
3050	0.138119	1.43223
3070	0.139669	1.43067
3090	0.141215	1.42911
3110	0.142755	1.42755
3130	0.14429	1.426
3150	0.145819	1.42446
3170	0.147344	1.42291
3190	0.148864	1.42138
3210	0.15038	1.41984
3230	0.15189	1.41832
3250	0.153396	1.41679
3270	0.154897	1.41527
3290	0.156393	1.41376
3310	0.157885	1.41225
3330	0.159372	1.41074
3350	0.160855	1.40924
3370	0.162334	1.40774
3390	0.163809	1.40625
3410	0.165279	1.40476
3430	0.166745	1.40327
3450	0.168207	1.40179
3470	0.169665	1.40031
3490	0.171118	1.39883
3510	0.172568	1.39736
3530	0.174014	1.39589
3550	0.175456	1.39443
3570	0.176894	1.39297
3590	0.178329	1.39151
3610	0.179759	1.39005
3630	0.181186	1.3886
3650	0.182609	1.38716
3670	0.184029	1.38571
3690	0.185445	1.38427
3710	0.186857	1.38283
3730	0.188266	1.3814
3750	0.189671	1.37997
3770	0.191073	1.37854
3790	0.192472	1.37712
3810	0.193867	1.37569
3830	0.195259	1.37427
3850	0.196648	1.37286
3870	0.198033	1.37145
3890	0.199415	1.37004
3910	0.200793	1.36863
3930	0.202169	1.36722
3950	0.203541	1.36582
3970	0.204911	1.36442
3990	0.206277	1.36303
4010	0.20764	1.36163
4030	0.209	1.36024
4050	0.210357	1.35886
4070	0.211711	1.35747
4090	0.213062	1.35609
